ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
894,1985,668 ,1985,JUL,25,STS-D,49.8186,78.0164,,UG-T,SE,,,
895,1987,669 ,1987,FEB,26,STS-D,49.83417,78.08111,,UG-T,FS,24,,
896,1987,670 ,1987,MAR,12,STS-B,49.93528,78.82889,,UG-S,WR,11,,
897,1987,670 ,1987,MAR,12,STS-B,49.93528,78.82889,,UG-S,WR,,,
898,1987,671 ,1987,APR,3,STS-B,49.91806,78.78028,,UG-S,WR,140,,
899,1987,672 ,1987,APR,3,STS-D,49.75389,78.11444,,UG-T,WR,1,,
900,1987,672 ,1987,APR,3,STS-D,49.75389,78.11444,,UG-T,WR,,,
901,1987,672 ,1987,APR,3,STS-D,49.75389,78.11444,,UG-T,WR,,,
902,1987,673 ,1987,APR,17,STS-B,49.87778,78.66889,,UG-S,WR,86,,
903,1987,673 ,1987,APR,17,STS-B,49.87778,78.66889,,UG-S,WR,,,
904,1987,673 ,1987,APR,17,STS-B,49.87778,78.66889,,UG-S,WR,,,
905,1987, ,1987,APR,17,STS-D,49.751,78.049,,UG-T,,0,,
906,1987,674 Geliy,1987,APR,19,-RU-P,60.6,57.2,-2015,UG-S,I-OS,3.2,,
907,1987,675 Geliy,1987,APR,19,-RU-P,60.8,57.5,-2055,UG-S,I-OS,3.2,,
908,1987,676 ,1987,MAY,6,STS-D,49.77583,78.01222,,UG-T,FS,40,,
909,1987,677 ,1987,JUN,6,STS-D,49.83667,78.06167,,UG-T,FS,24,,
910,1987,678 ,1987,JUN,20,STS-B,49.93528,78.74417,,UG-S,WR,107,,
911,1987,678 ,1987,JUN,20,STS-B,49.93528,78.74417,,UG-S,WR,,,
912,1987,679 Neva 2-1,1987,JUL,7,-RU-YK,61.5,112.85,-1515,UG-S,I-OS,15,,
913,1987,680 ,1987,JUL,17,STS-D,49.77583,78.01972,-267,UG-T,FS,78,,
914,1987,681 Neva 2-2,1987,JUL,24,-RU-YK,61.45,112.8,-1520,UG-S,I-OS,15,,
915,1987,683 ,1987,AUG,2,STS-B,49.88056,78.87472,,UG-S,WR,72,,
916,1987,683 ,1987,AUG,2,STS-B,49.88056,78.87472,,UG-S,WR,,,
917,1987,683 ,1987,AUG,2,STS-B,49.88056,78.87472,,UG-S,WR,,,
918,1987,682 ,1987,AUG,2,NZ-NS,73.326,54.602,-390,UG-T,WR,*     150,V 1 kCi,
919,1987,682 ,1987,AUG,2,NZ-NS,73.326,54.602,,UG-T,WR,,V,
920,1987,682 ,1987,AUG,2,NZ-NS,73.326,54.602,,UG-T,WR,,V,
921,1987,682 ,1987,AUG,2,NZ-NS,73.326,54.602,,UG-T,FS,,V,
922,1987,682 ,1987,AUG,2,NZ-NS,73.326,54.602,,UG-T,SE,,V,
923,1987,684 Neva 2-3,1987,AUG,12,-RU-YK,61.45,112.8,-834,UG-S,I-OS,3.2,,
924,1987,685 ,1987,SEP,18,STS-D,49.80444,78.0875,,UG-T,WE,1.1,,
925,1987,685 ,1987,SEP,18,STS-D,49.80444,78.0875,,UG-T,SE,,,
926,1987,686 Batolit-2,1987,OCT,3,-KZ,47.6,56.2,-1000,UG-S,I-SS,8.5,,
927,1987,687 ,1987,OCT,16,STS-D,49.72972,78.08667,-82,UG-T,WE,1.1,,
928,1987,688 ,1987,NOV,15,STS-B,49.89861,78.75806,,UG-S,WR,103,,
929,1987,688 ,1987,NOV,15,STS-B,49.89861,78.75806,,UG-S,WR,,,
930,1987,689 ,1987,DEC,13,STS-B,49.96306,78.79306,,UG-S,WR,137,,
931,1987,689 ,1987,DEC,13,STS-B,49.96306,78.79306,,UG-S,WR,,,
932,1987,690 ,1987,DEC,20,STS-D,49.77583,78.01222,,UG-T,FS,5,,
933,1987,691 ,1987,DEC,27,STS-B,49.87944,78.725,,UG-S,WR,117,,
934,1987,691 ,1987,DEC,27,STS-B,49.87944,78.725,,UG-S,WR,,,
935,1988,692 ,1988,FEB,6,STS-D,49.77583,78.01972,,UG-T,WR,5,,
936,1988,692 ,1988,FEB,6,STS-D,49.77583,78.01972,,UG-T,SE,0.001,,
937,1988,692 ,1988,FEB,6,STS-D,49.77583,78.01972,,UG-T,SE,0.001,,
938,1988,693 ,1988,FEB,13,STS-B,49.93667,78.86389,,UG-S,WR,125,,
939,1988,693 ,1988,FEB,13,STS-B,49.93667,78.86389,,UG-S,WR,,,
940,1988,694 ,1988,APR,3,STS-B,49.90833,78.90833,,UG-S,WR,135,,
941,1988,695 ,1988,APR,22,STS-D,49.79028,78.10694,-124,UG-T,WE,2.3,,
942,1988,696 ,1988,MAY,4,STS-B,49.94944,78.75028,,UG-S,FS,132,,
943,1988,697 ,1988,MAY,7,NZ-NS,73.314,54.553,-300,UG-T,WE,*      80,V 1.1 kCi,
944,1988,697 ,1988,MAY,7,NZ-NS,73.314,54.553,,UG-T,WE,,,
945,1988,697 ,1988,MAY,7,NZ-NS,73.314,54.553,,UG-T,WE,,,
946,1988,698 ,1988,JUN,14,STS-B,50.01889,78.96056,,UG-S,WR,4,,
947,1988,699 Rubin-2,1988,AUG,22,-RU-A,66.28,78.491,-830,UG-S,I-SS,15,,
948,1988,700 Rubin-1,1988,SEP,6,-RU-A,61.361,48.092,-800,UG-S,I-SS,8.5,,
949,1988,701 Shagan,1988,SEP,14,STS-B,49.87778,78.82306,,UG-S,JV,150,,
950,1988,702 ,1988,OCT,18,STS-D,49.78,78.01722,,UG-T,WE,6,,
951,1988,703 ,1988,NOV,12,STS-B,50.04306,78.96889,,UG-S,WR,15,,
952,1988,704 ,1988,NOV,23,STS-D,49.77944,78.03722,-204,UG-T,WR,19,,
953,1988,704 ,1988,NOV,23,STS-D,49.77944,78.03722,,UG-T,FS,,,
954,1988,704 ,1988,NOV,23,STS-D,49.77944,78.03722,,UG-T,SE,0.001,,
955,1988,705 ,1988,DEC,4,NZ-NS,73.366,55.001,-400,UG-T,WR,*     140,,
956,1988,705 ,1988,DEC,4,NZ-NS,73.366,55.001,,UG-T,WR,,,
957,1988,705 ,1988,DEC,4,NZ-NS,73.366,55.001,,UG-T,WR,,,
958,1988,705 ,1988,DEC,4,NZ-NS,73.366,55.001,,UG-T,WE,,,
959,1988,705 ,1988,DEC,4,NZ-NS,73.366,55.001,,UG-T,SE,0.001,,
960,1988,706 ,1988,DEC,17,STS-B,49.88194,78.92472,,UG-S,WR,68,,
961,1988,706 ,1988,DEC,17,STS-B,49.88194,78.92472,,UG-S,WR,,,
962,1988,707 ,1988,DEC,28,STS-D,49.80111,78.06861,,UG-T,WR,0.2,,
963,1988,707 ,1988,DEC,28,STS-D,49.80111,78.06861,,UG-T,WR,,,
964,1989,708 ,1989,JAN,22,STS-B,49.93944,78.81944,,UG-S,WR,118,,
965,1989,708 ,1989,JAN,22,STS-B,49.93944,78.81944,,UG-S,WR,,,
966,1989,709 ,1989,FEB,12,STS-B,49.91861,78.71111,,UG-S,WR,63,,
967,1989,710 ,1989,FEB,17,STS-D,49.82778,78.05972,,UG-T,WR,10,,
968,1989,711 ,1989,JUL,8,STS-B,49.86778,78.78028,,UG-S,WR,22,,
969,1989,712 ,1989,SEP,2,STS-B,50.00583,78.98556,,UG-S,WR,6,,
970,1989,712 ,1989,SEP,2,STS-B,50.00583,78.98556,,UG-S,WR,,,
971,1989,713 ,1989,OCT,4,STS-D,49.7498,78.0117,-94,UG-T,WE,4,,
972,1989,714 ,1989,OCT,19,STS-B,49.92222,78.90833,-628,UG-S,WR,85,,
973,1989,714 ,1989,OCT,19,STS-B,49.92222,78.90833,-592,UG-S,WR,,,
974,1989,714 ,1989,OCT,19,STS-B,49.92222,78.90833,-556,UG-S,WR,,,
975,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,70,,
976,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,,,
977,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,,,
978,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,,,
979,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,,,
980,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,0.001,,
981,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,0.001,,
982,1990,715 ,1990,OCT,24,NZ-NS,73.331,54.757,-600,UG-T,WR,0.001,,
