ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
1,Trinity        ,Trinity                ,1945,JUL,16,NM     ,33.67530,-106.47470,30,AS-T   ,WR ,21, ,    IP 
2,Alberta        ,Little Boy             ,1945,AUG,5,-JP    ,34.39140,132.45810,580,A-AD   ,C  ,15, ,       
3,Alberta        ,Fat Man                ,1945,AUG,9,-JP    ,32.77020,129.86570,503,A-AD   ,C  ,21, ,       
4,Crossroads     ,Able                   ,1946,JUN,30,BK     ,11.58000,165.50000,158,A-AD   ,WE ,21, ,    IP 
5,Crossroads     ,Baker                  ,1946,JUL,24,BK     ,11.58330,165.50000,-27,UW     ,WE ,21, ,    IP 
6,Sandstone      ,X-ray                  ,1948,APR,14,EN     ,11.67000,162.24000,60,AS-T   ,WR ,37, ,       
7,Sandstone      ,Yoke                   ,1948,APR,30,EN     ,11.62000,162.33000,60,AS-T   ,WR ,49, ,       
8,Sandstone      ,Zebra                  ,1948,MAY,14,EN     ,11.56000,162.35000,60,AS-T   ,WR ,18, ,       
9,Ranger         ,Able                   ,1951,JAN,27,NTS-FF ,36.80000,-115.95000,320,A-AD   ,WR ,1, ,       
10,Ranger         ,Baker                  ,1951,JAN,28,NTS-FF ,36.80000,-115.95000,330,A-AD   ,WR ,8, ,       
11,Ranger         ,Easy                   ,1951,FEB,1,NTS-FF ,36.80000,-115.95000,330,A-AD   ,WR ,1, ,       
12,Ranger         ,Baker-2                ,1951,FEB,2,NTS-FF ,36.80000,-115.95000,340,A-AD   ,WR ,8, ,       
13,Ranger         ,Fox                    ,1951,FEB,6,NTS-FF ,36.80000,-115.95000,440,A-AD   ,WR ,22, ,       
14,Greenhouse     ,Dog                    ,1951,APR,7,EN     ,11.55580,162.35440,91,AS-T   ,WR ,81, ,       
15,Greenhouse     ,Easy                   ,1951,APR,20,EN     ,11.66890,162.24030,91,AS-T   ,WR ,47, ,       
16,Greenhouse     ,George                 ,1951,MAY,8,EN     ,11.62690,162.31470,62,AS-T   ,WR ,225, ,       
17,Greenhouse     ,Item                   ,1951,MAY,24,EN     ,11.67300,162.24860,62,AS-T   ,WR ,45.5, ,    BF 
18,Buster         ,Able                   ,1951,OCT,22,NTS-YF ,37.08390,-116.02390,30,AS-T   ,WR ,0.05, ,       
19,Buster         ,Baker                  ,1951,OCT,28,NTS-YF ,37.08500,-116.02000,340,A-AD   ,WR ,3.5, ,       
20,Buster         ,Charlie                ,1951,OCT,30,NTS-YF ,37.08500,-116.02030,350,A-AD   ,WR ,14, ,       
21,Buster         ,Dog                    ,1951,NOV,1,NTS-YF ,37.08470,-116.01970,430,A-AD   ,WR ,21, ,       
22,Buster         ,Easy                   ,1951,NOV,5,NTS-YF ,37.09190,-116.02440,400,A-AD   ,WR ,31, ,       
23,Jangle         ,Sugar                  ,1951,NOV,19,NTS-YF ,37.13170,-116.03860,1.1,AS     ,WE ,1.2, ,       
24,Jangle         ,Uncle                  ,1951,NOV,29,NTS-YF ,37.16970,-116.04250,-10,CR     ,WE ,1.2, ,       
25,Tumbler        ,Able                   ,1952,APR,1,NTS-FF ,36.79830,-115.93560,240,A-AD   ,WE ,1, ,       
26,Tumbler        ,Baker                  ,1952,APR,15,NTS-YF ,37.08420,-116.01940,340,A-AD   ,WE ,1, ,       
27,Tumbler        ,Charlie                ,1952,APR,22,NTS-YF ,37.08440,-116.02030,1050,A-AD   ,WR ,31, ,       
28,Snapper        ,Dog                    ,1952,MAY,1,NTS-YF ,37.08420,-116.02030,320,A-AD   ,WR ,19, ,       
29,Snapper        ,Easy                   ,1952,MAY,7,NTS-YF ,37.05310,-116.10560,90,AS-T   ,WR ,12, ,       
30,Snapper        ,Fox                    ,1952,MAY,25,NTS-YF ,37.09560,-116.10560,90,AS-T   ,WR ,11, ,       
31,Snapper        ,George                 ,1952,JUN,1,NTS-YF ,37.04810,-116.02110,90,AS-T   ,WR ,15, ,       
32,Snapper        ,How                    ,1952,JUN,5,NTS-YF ,37.13860,-116.11780,90,AS-T   ,WR ,14, ,       
33,Ivy            ,Ivy Mike,1952,OCT,31,EN     ,11.23720,162.19640,10,AS     ,WR ,10400, ,    TN 
34,Ivy            ,King                   ,1952,NOV,15,EN     ,11.56220,162.35250,450,A-AD   ,WR ,500, ,    FS 
35,Upshot-Knothole,Annie                  ,1953,MAR,17,NTS-YF ,37.04780,-116.02110,90,AS-T   ,WR ,16, ,       
36,Upshot-Knothole,Nancy                  ,1953,MAR,24,NTS-YF ,37.09560,-116.10280,90,AS-T   ,WR ,24, ,       
37,Upshot-Knothole,Ruth                   ,1953,MAR,31,NTS-YF ,37.08280,-116.02390,90,AS-T   ,WR ,0.2, ,       
38,Upshot-Knothole,Dixie                  ,1953,APR,6,NTS-YF ,37.08470,-116.01800,1830,A-AD   ,WR ,11, ,       
39,Upshot-Knothole,Ray                    ,1953,APR,11,NTS-YF ,37.09890,-116.09250,30,AS-T   ,WR ,0.2, ,       
40,Upshot-Knothole,Badger                 ,1953,APR,18,NTS-YF ,37.13830,-116.11780,90,AS-T   ,WR ,23, ,       
41,Upshot-Knothole,Simon                  ,1953,APR,25,NTS-YF ,37.05310,-116.10280,90,AS-T   ,WR ,43, ,       
42,Upshot-Knothole,Encore                 ,1953,MAY,8,NTS-FF ,36.80000,-115.92890,740,A-AD   ,WE ,27, ,       
43,Upshot-Knothole,Harry                  ,1953,MAY,19,NTS-YF ,37.04030,-116.02530,90,AS-T   ,WR ,32, ,       
44,Upshot-Knothole,Grable                 ,1953,MAY,25,NTS-FF ,36.79310,-115.91470,160,A      ,WR ,15, ,       
45,Upshot-Knothole,Climax                 ,1953,JUN,4,NTS-YF ,37.08750,-116.01830,410,A-AD   ,WR ,61, ,       
46,Castle         ,Castle Bravo,1954,FEB,28,BK     ,11.69080,165.27360,2,AS     ,WR ,15000, ,    TN 
47,Castle         ,Romeo                  ,1954,MAR,26,BK     ,11.69080,165.27300,4.3,AW-BG  ,WR ,11000, ,       
48,Castle         ,Koon                   ,1954,APR,6,BK     ,11.49670,165.36750,2.9,AS     ,WR ,110, ,       
49,Castle         ,Union                  ,1954,APR,25,BK     ,11.66640,165.38720,4,AW-BG  ,WR ,6900, ,       
50,Castle         ,Yankee                 ,1954,MAY,4,BK     ,11.66560,165.38690,4.3,AW-BG  ,WR ,13500, ,       
51,Castle         ,Nectar                 ,1954,MAY,13,EN     ,11.67050,162.19640,4.3,AW-BG  ,WR ,1690, ,       
52,Teapot         ,Wasp                   ,1955,FEB,18,NTS-YF ,37.08670,-116.02190,230,A-AD   ,WE ,1, ,       
53,Teapot         ,Moth                   ,1955,FEB,22,NTS-YF ,37.04780,-116.02110,90,AS-T   ,WR ,2, ,       
54,Teapot         ,Tesla                  ,1955,MAR,1,NTS-YF ,37.12550,-116.04750,90,AS-T   ,WR ,7, ,       
55,Teapot         ,Turk                   ,1955,MAR,7,NTS-YF ,37.13830,-116.11750,150,AS-T   ,WR ,43, ,       
56,Teapot         ,Hornet                 ,1955,MAR,12,NTS-YF ,37.04030,-116.02530,90,AS-T   ,WR ,4, ,       
57,Teapot         ,Bee                    ,1955,MAR,22,NTS-YF ,37.09470,-116.02390,150,AS-T   ,WR ,8, ,       
58,Teapot         ,Ess                    ,1955,MAR,23,NTS-YF ,37.16830,-116.04390,-20,CR     ,WE ,1, ,       
59,Teapot         ,Apple-1                ,1955,MAR,29,NTS-YF ,37.09560,-116.10280,150,AS-T   ,WR ,14, ,       
60,Teapot         ,Wasp Prime             ,1955,MAR,29,NTS-YF ,37.08670,-116.05780,230,A-AD   ,WR ,3, ,       
61,Teapot         ,HA (High Altitude)     ,1955,APR,6,NTS-YF ,37.02860,-116.05780,11160,A-AD   ,WE ,3, ,       
62,Teapot         ,Post                   ,1955,APR,9,NTS-YF ,37.12220,-116.03440,90,AS-T   ,WR ,2, ,       
63,Teapot         ,MET (Military Effects T,1955,APR,15,NTS-FF ,36.79810,-115.92890,120,AS-T   ,WE ,22, ,       
64,Teapot         ,Apple-2                ,1955,MAY,5,NTS-YF ,37.05310,-116.10250,150,AS-T   ,WR ,29, ,       
65,Wigwam         ,Wigwam                 ,1955,MAY,14,-PAC   ,28.73330,-126.26670,-610,UW     ,WE ,30, ,       
66,Teapot         ,Zucchini               ,1955,MAY,15,NTS-YF ,37.09470,-116.02390,150,AS-T   ,WR ,28, ,       
67,Project 56     ,Project 56 No. 1       ,1955,NOV,1,NTS-FF ,36.90000,-115.95000,0,AS     ,SE ,0, ,       
68,Project 56     ,Project 56 No. 2       ,1955,NOV,3,NTS-FF ,36.90000,-115.95000,0,AS     ,SE ,0, ,       
69,Project 56     ,Project 56 No. 3       ,1955,NOV,5,NTS-FF ,36.90000,-115.95000,0,AS     ,SE ,0, ,       
70,Project 56     ,Project 56 No. 4       ,1956,JAN,18,NTS-FF ,36.90000,-115.95000,0,AS     ,SE ,0.01, ,       
71,Redwing        ,Lacrosse               ,1956,MAY,4,EN     ,11.55780,162.35500,5,AS     ,WR ,40, ,       
72,Redwing        ,Cherokee               ,1956,MAY,20,BK     ,11.66830,165.39420,1320,A-AD   ,WR ,3800, ,       
73,Redwing        ,Zuni                   ,1956,MAY,27,BK     ,11.49670,165.36920,3,AS     ,WR ,3500, ,       
74,Redwing        ,Yuma                   ,1956,MAY,27,EN     ,11.62000,162.33000,60,AS-T   ,WR ,0.19, ,       
75,Redwing        ,Erie                   ,1956,MAY,30,EN     ,11.54440,162.36440,90,AS-T   ,WR ,14.9, ,       
76,Redwing        ,Seminole               ,1956,JUN,6,EN     ,11.67640,162.22220,2,AS     ,WR ,13.7, ,       
77,Redwing        ,Flathead               ,1956,JUN,11,BK     ,11.60000,165.45140,4.5,AW-BG  ,WR ,365, ,       
78,Redwing        ,Blackfoot              ,1956,JUN,11,EN     ,11.55110,162.35860,60,AS-T   ,WR ,8, ,       
79,Redwing        ,Kickapoo               ,1956,JUN,13,EN     ,11.62000,162.33000,90,AS-T   ,WR ,1.49, ,       
80,Redwing        ,Osage                  ,1956,JUN,16,EN     ,11.54670,162.36080,210,A-AD   ,WR ,1.7, ,       
81,Redwing        ,Inca                   ,1956,JUN,21,EN     ,11.63000,162.35000,60,AS-T   ,WR ,15.2, ,       
82,Redwing        ,Dakota                 ,1956,JUN,25,BK     ,11.60280,165.45140,       ,AW-BG  ,WR ,1100, ,       
83,Redwing        ,Mohawk                 ,1956,JUL,2,EN     ,11.63000,162.31000,90,AS-T   ,WR ,360, ,       
84,Redwing        ,Apache                 ,1956,JUL,8,EN     ,11.67140,162.20030,       ,AW-BG  ,WR ,1850, ,       
85,Redwing        ,Navajo                 ,1956,JUL,10,BK     ,11.66330,165.38720,6,AW-BG  ,WR ,4500, ,       
86,Redwing        ,Tewa                   ,1956,JUL,20,BK     ,11.67390,165.33940,4.5,AW-BG  ,WR ,5000, ,       
87,Redwing        ,Huron                  ,1956,JUL,21,EN     ,11.67190,162.36920,       ,AW-BG  ,WR ,250, ,       
88,Project 57     ,Project 57 No. 1       ,1957,APR,24,NAFR   ,37.20000,-116.10000,       ,AS     ,SE ,0, ,       
89,Plumbbob       ,Boltzmann              ,1957,MAY,28,NTS-YF ,37.09470,-116.02360,150,AS-T   ,WR ,12, ,       
90,Plumbbob       ,Franklin               ,1957,JUN,2,NTS-YF ,37.04780,-116.02110,90,AS-T   ,WR ,0.14, ,       
91,Plumbbob       ,Lassen                 ,1957,JUN,5,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,0.0005, ,       
92,Plumbbob       ,Wilson                 ,1957,JUN,18,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,10, ,       
93,Plumbbob       ,Priscilla              ,1957,JUN,24,NTS-FF ,36.79810,-115.92890,210,A-B    ,WR ,37, ,       
94,Plumbbob       ,Coulomb-A              ,1957,JUL,1,NTS-YF ,37.04000,-116.03000,0,AS     ,SE ,0, ,       
95,Plumbbob       ,Hood                   ,1957,JUL,5,NTS-YF ,37.13470,-116.04080,460,A-B    ,WR ,74, ,       
96,Plumbbob       ,Diablo                 ,1957,JUL,15,NTS-YF ,37.15030,-116.10860,150,AS-T   ,WR ,17, ,       
97,Plumbbob       ,John                   ,1957,JUL,19,NTS-YF ,37.16060,-116.05310,9140,A-R    ,WE ,2, ,       
98,Plumbbob       ,Kepler                 ,1957,JUL,24,NTS-YF ,37.09500,-116.10300,150,AS-T   ,WR ,10, ,       
99,Plumbbob       ,Owens                  ,1957,JUL,25,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,9.7, ,       
100,Plumbbob       ,Pascal-A               ,1957,JUL,26,NTS-YF ,37.05180,-116.03340,-150,UG-S   ,SE ,0.01, ,       
101,Plumbbob       ,Stokes                 ,1957,AUG,7,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,19, ,       
102,Plumbbob       ,Saturn                 ,1957,AUG,10,NTS-RM ,37.19390,-116.03330,-39.01,UG-T   ,SE ,0, ,       
103,Plumbbob       ,Shasta                 ,1957,AUG,18,NTS-YF ,37.12800,-116.10640,150,AS-T   ,WR ,17, ,       
104,Plumbbob       ,Doppler                ,1957,AUG,23,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,11, ,       
105,Plumbbob       ,Pascal-B               ,1957,AUG,27,NTS-YF ,37.04910,-116.03400,-150,UG-S   ,SE ,0.01, ,       
106,Plumbbob       ,Franklin Prime         ,1957,AUG,30,NTS-YF ,37.08670,-116.02360,230,A-B    ,WR ,4.7, ,       
107,Plumbbob       ,Smoky                  ,1957,AUG,31,NTS-YF ,37.18720,-116.06780,210,AS-T   ,WR ,44, ,       
108,Plumbbob       ,Galileo                ,1957,SEP,2,NTS-YF ,37.05310,-116.10250,150,AS-T   ,WR ,11, ,       
109,Plumbbob       ,Wheeler                ,1957,SEP,6,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,0.197, ,       
110,Plumbbob       ,Coulomb-B              ,1957,SEP,6,NTS-YF ,37.04300,-116.02600,0,AS     ,SE ,0.3, ,       
111,Plumbbob       ,Laplace                ,1957,SEP,8,NTS-YF ,37.08670,-116.02360,230,A-B    ,WR ,1, ,       
112,Plumbbob       ,Fizeau                 ,1957,SEP,14,NTS-YF ,37.03360,-116.03140,150,AS-T   ,WR ,11, ,       
113,Plumbbob       ,Newton                 ,1957,SEP,16,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,12, ,       
114,Plumbbob       ,Rainier                ,1957,SEP,19,NTS-RM ,37.19580,-116.20310,-272.8,UG-T   ,WR ,1.7, ,       
115,Plumbbob       ,Whitney                ,1957,SEP,23,NTS-YF ,37.13830,-116.11750,150,AS-T   ,WR ,19, ,       
116,Plumbbob       ,Charleston             ,1957,SEP,28,NTS-YF ,37.13470,-116.04080,460,A-B    ,WR ,12, ,       
117,Plumbbob       ,Morgan                 ,1957,OCT,7,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,8, ,       
118,Project 58     ,Pascal-C               ,1957,DEC,6,NTS-YF ,37.04990,-116.03090,-80,UG-S   ,SE ,0.01, ,       
119,Project 58     ,Coulomb-C              ,1957,DEC,9,NTS-YF ,37.04000,-116.03000,0,AS     ,SE ,0.5, ,       
120,Project 58A    ,Venus                  ,1958,FEB,22,NTS-RM ,37.11300,-116.11500,-30.48,UG-T   ,SE ,0.0005, ,       
121,Project 58A    ,Uranus                 ,1958,MAR,14,NTS-RM ,37.11300,-116.11500,-34.75,UG-T   ,SE ,0.0005, ,       
122,Hardtack I     ,Yucca                  ,1958,APR,28,-PAC   ,12.61670,168.02500,26210,A-B    ,WE ,1.7, ,       
123,Hardtack I     ,Cactus                 ,1958,MAY,5,EN     ,11.55640,162.35420,1,AS     ,WR ,18, ,       
124,Hardtack I     ,Fir                    ,1958,MAY,11,BK     ,11.69080,165.27360,3,AW-BG  ,WR ,1360, ,       
125,Hardtack I     ,Butternut              ,1958,MAY,11,EN     ,11.54110,162.35060,3,AW-BG  ,WR ,81, ,       
126,Hardtack I     ,Koa                    ,1958,MAY,12,EN     ,11.67500,162.20560,0.81,AS     ,WR ,1370, ,       
127,Hardtack I     ,Wahoo                  ,1958,MAY,16,EN     ,11.34470,162.17890,-150,UW     ,WE ,9, ,       
128,Hardtack I     ,Holly                  ,1958,MAY,20,EN     ,11.54390,162.35610,4,AW-BG  ,WR ,5.9, ,       
129,Hardtack I     ,Nutmeg                 ,1958,MAY,21,BK     ,11.49610,165.37080,3,AW-BG  ,WR ,25.1, ,       
130,Hardtack I     ,Yellowwood             ,1958,MAY,26,EN     ,11.66030,162.22530,3,AW-BG  ,WR ,330, ,       
131,Hardtack I     ,Magnolia               ,1958,MAY,26,EN     ,11.54280,162.35390,4,AW-BG  ,WR ,57, ,       
132,Hardtack I     ,Tobacco                ,1958,MAY,30,EN     ,11.66330,162.23000,2.7,AW-BG  ,WR ,11.6, ,       
133,Hardtack I     ,Sycamore               ,1958,MAY,31,BK     ,11.69080,165.27360,3,AW-BG  ,WR ,92, ,       
134,Hardtack I     ,Rose                   ,1958,JUN,2,EN     ,11.54110,162.35170,4.5,AW-BG  ,WR ,15, ,       
135,Hardtack I     ,Umbrella               ,1958,JUN,8,EN     ,11.38080,162.21920,-50,UW     ,WE ,8, ,       
136,Hardtack I     ,Maple                  ,1958,JUN,10,BK     ,11.68720,165.41500,3,AW-BG  ,WR ,213, ,       
137,Hardtack I     ,Aspen                  ,1958,JUN,14,BK     ,11.69080,165.27330,3,AW-BG  ,WR ,319, ,       
138,Hardtack I     ,Walnut                 ,1958,JUN,14,EN     ,11.66030,162.22530,2,AW-BG  ,WR ,1450, ,       
139,Hardtack I     ,Linden                 ,1958,JUN,18,EN     ,11.54420,162.35640,2.5,AW-BG  ,WR ,11, ,       
140,Hardtack I     ,Redwood                ,1958,JUN,27,BK     ,11.68720,165.41500,3,AW-BG  ,WR ,412, ,       
141,Hardtack I     ,Elder                  ,1958,JUN,27,EN     ,11.66330,162.23000,2.7,AW-BG  ,WR ,880, ,       
142,Hardtack I     ,Oak                    ,1958,JUN,28,EN     ,11.60780,162.10780,1.8,AW-BG  ,WR ,8900, ,       
143,Hardtack I     ,Hickory                ,1958,JUN,29,BK     ,11.49610,162.37080,3,AW-BG  ,WR ,14, ,       
144,Hardtack I     ,Sequoia                ,1958,JUL,1,EN     ,11.54420,162.35640,2,AW-BG  ,WR ,5.2, ,       
145,Hardtack I     ,Cedar                  ,1958,JUL,2,BK     ,11.69080,165.27360,3.4,AW-BG  ,WR ,220, ,       
146,Hardtack I     ,Dogwood                ,1958,JUL,5,EN     ,11.66330,162.23000,3,AW-BG  ,WR ,397, ,       
147,Hardtack I     ,Poplar                 ,1958,JUL,12,BK     ,11.68810,165.26440,3,AW-BG  ,WR ,9300, ,       
148,Hardtack I     ,Scaevola               ,1958,JUL,14,EN     ,11.55000,162.36000,6,AW-BG  ,SE ,0, ,       
149,Hardtack I     ,Pisonia                ,1958,JUL,17,EN     ,11.55000,162.31000,2,AW-BG  ,WR ,255, ,       
150,Hardtack I     ,Juniper                ,1958,JUL,22,BK     ,11.49610,165.37080,3,AW-BG  ,WR ,65, ,       
151,Hardtack I     ,Olive                  ,1958,JUL,22,EN     ,11.66330,162.23000,3,AW-BG  ,WR ,202, ,       
152,Hardtack I     ,Pine                   ,1958,JUL,26,EN     ,11.65610,162.21970,3,AW-BG  ,WR ,2000, ,       
153,Newsreel       ,Teak                   ,1958,AUG,1,JO     ,16.74390,-169.53330,76800,AH-R   ,WE ,3800, ,       
154,Hardtack I     ,Quince                 ,1958,AUG,6,EN     ,11.55000,162.36000,1,AS     ,WR ,0, ,       
155,Newsreel       ,Orange                 ,1958,AUG,12,JO     ,16.35830,-169.53560,43000,AH-R   ,WE ,3800, ,       
156,Hardtack I     ,Fig                    ,1958,AUG,18,EN     ,11.55000,162.36000,0.5,AS     ,WR ,0.02, ,       
157,Argus          ,Argus I                ,1958,AUG,27,-SATL  ,38.50000,-11.50000,200000,AX-R   ,WE ,1.5, ,       
158,Argus          ,Argus II               ,1958,AUG,30,-SATL  ,49.50000,-8.20000,240000,AX-R   ,WE ,1.5, ,       
159,Argus          ,Argus III              ,1958,SEP,6,-SATL  ,48.50000,-9.70000,540000,AX-R   ,WE ,1.5, ,       
160,Hardtack II    ,Otero                  ,1958,SEP,12,NTS-YF ,37.05000,-116.03190,-150,UG-S   ,SE ,0.038, ,       
161,Hardtack II    ,Bernalillo             ,1958,SEP,17,NTS-YF ,37.04940,-116.03300,-150,UG-S   ,SE ,0.015, ,       
162,Hardtack II    ,Eddy                   ,1958,SEP,19,NTS-YF ,37.08670,-116.02360,150,A-B    ,WR ,0.083, ,       
163,Hardtack II    ,Luna                   ,1958,SEP,21,NTS-YF ,37.04920,-116.03360,-150,UG-S   ,SE ,0.0015, ,       
164,Hardtack II    ,Mercury                ,1958,SEP,23,NTS-RM ,37.19310,-116.20060,-55.78,UG-T   ,SE ,0.01, ,       
165,Hardtack II    ,Valencia               ,1958,SEP,26,NTS-YF ,37.04970,-116.02970,-150,UG-S   ,SE ,0.002, ,       
166,Hardtack II    ,Mars                   ,1958,SEP,28,NTS-RM ,37.19310,-116.20060,-42.67,UG-T   ,SE ,0.013, ,       
167,Hardtack II    ,Mora                   ,1958,SEP,29,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,2, ,       
168,Hardtack II    ,Hidalgo                ,1958,OCT,5,NTS-YF ,37.08670,-116.02360,110,A-B    ,SE ,0.077, ,       
169,Hardtack II    ,Colfax                 ,1958,OCT,5,NTS-YF ,37.04890,-116.03420,-150,UG-S   ,SE ,0.0055, ,       
170,Hardtack II    ,Tamalpais              ,1958,OCT,8,NTS-RM ,37.19530,-116.20030,-124.05,UG-T   ,WR ,0.072, ,       
171,Hardtack II    ,Quay                   ,1958,OCT,10,NTS-YF ,37.09470,-116.02360,30,AS-T   ,WR ,0.079, ,       
172,Hardtack II    ,Lea                    ,1958,OCT,13,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,1.4, ,       
173,Hardtack II    ,Neptune                ,1958,OCT,14,NTS-RM ,37.19390,-116.19970,-30.02,UG-T   ,SE ,0.115, ,       
174,Hardtack II    ,Hamilton               ,1958,OCT,15,NTS-FF ,36.80220,-115.93220,20,AS-T   ,WR ,0.0012, ,       
175,Hardtack II    ,Logan                  ,1958,OCT,16,NTS-RM ,37.18420,-116.20110,-283.58,UG-T   ,WR ,5, ,       
176,Hardtack II    ,Dona Ana               ,1958,OCT,16,NTS-YF ,37.08670,-116.02360,150,A-B    ,WR ,0.037, ,       
177,Hardtack II    ,Vesta                  ,1958,OCT,17,NTS-YF ,37.12250,-116.03470,0,AS     ,SE ,0.024, ,       
178,Hardtack II    ,Rio Arriba             ,1958,OCT,18,NTS-YF ,37.04110,-116.02580,20,AS-T   ,WR ,0.09, ,       
179,Hardtack II    ,San Juan               ,1958,OCT,20,NTS-YF ,37.04470,-116.02970,20,UG-S   ,SE ,0, ,       
180,Hardtack II    ,Socorro                ,1958,OCT,22,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,6, ,       
181,Hardtack II    ,Wrangell               ,1958,OCT,22,NTS-FF ,36.79810,-115.92890,460,A-B    ,WR ,0.115, ,       
182,Hardtack II    ,Oberon                 ,1958,OCT,22,NTS-YF ,37.20000,-116.10000,8,AS-T   ,SE ,0, ,       
183,Hardtack II    ,Rushmore               ,1958,OCT,22,NTS-YF ,37.13470,-116.04080,150,A-B    ,WR ,0.188, ,       
184,Hardtack II    ,Catron                 ,1958,OCT,24,NTS-YF ,37.04310,-116.02690,20,AS-T   ,SE ,0.021, ,       
185,Hardtack II    ,Juno                   ,1958,OCT,24,NTS-YF ,37.12330,-116.03780,0,AS     ,SE ,0.0017, ,       
186,Hardtack II    ,Ceres                  ,1958,OCT,26,NTS-YF ,37.18140,-116.06860,10,AS-T   ,SE ,0.0007, ,       
187,Hardtack II    ,Sanford                ,1958,OCT,26,NTS-FF ,36.79810,-115.92890,460,A-B    ,WR ,4.9, ,       
188,Hardtack II    ,De Baca                ,1958,OCT,26,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,2.2, ,       
189,Hardtack II    ,Chavez                 ,1958,OCT,27,NTS-YF ,37.05000,-116.00000,16,AS-T   ,SE ,0.0006, ,       
190,Hardtack II    ,Evans                  ,1958,OCT,29,NTS-RM ,37.19470,-116.20470,-256.03,UG-T   ,WR ,0.055, ,       
191,Hardtack II    ,Mazama                 ,1958,OCT,29,NTS-YF ,37.10000,-116.05000,15,AS-T   ,WR ,0, ,       
192,Hardtack II    ,Humboldt               ,1958,OCT,29,NTS-YF ,37.04780,-116.02470,10,AS-T   ,WR ,0.0078, ,       
193,Hardtack II    ,Santa Fe               ,1958,OCT,30,NTS-YF ,37.08670,-116.02360,460,A-B    ,WR ,1.3, ,       
194,Hardtack II    ,Ganymede               ,1958,OCT,30,NTS-YF ,37.10000,-116.05000,0,AS     ,SE ,0, ,       
195,Hardtack II    ,Blanca                 ,1958,OCT,30,NTS-RM ,37.18580,-116.20190,-254.51,UG-T   ,WR ,22, ,       
196,Hardtack II    ,Titania                ,1958,OCT,30,NTS-YF ,37.17720,-116.06920,10,AS-T   ,SE ,0.0002, ,       
197,Nougat         ,Antler                 ,1961,SEP,15,NTS-RM ,37.18794,-116.20775,-402.03,UG-T   ,WR ,2.6,V,210 kCi
198,Nougat         ,Shrew                  ,1961,SEP,16,NTS-YF ,37.04844,-116.03281,-98.07,UG-S   ,WR ,      ,V,<490 Ci
199,Nougat         ,Boomer                 ,1961,OCT,1,NTS-YF ,37.04834,-116.03451,-100.64,UG-S   ,WR ,      ,V,<2.5 kC
200,Nougat         ,Chena                  ,1961,OCT,10,NTS-RM ,37.19428,-116.20703,-255.42,UG-T   ,WR ,      ,V,760 Ci 
201,Nougat         ,Mink                   ,1961,OCT,29,NTS-YF ,37.04856,-116.03108,-192.1,UG-S   ,WR ,      ,V,       
202,Nougat         ,Fisher                 ,1961,DEC,3,NTS-YF ,37.04586,-116.02767,-363.72,UG-S   ,WR ,13.4,V,<500 Ci
203,Nougat         ,Gnome                  ,1961,DEC,10,-NM    ,32.26360,-103.86580,-360,UG-S   ,PR ,3,V,       
204,Nougat         ,Mad                    ,1961,DEC,13,NTS-YF ,37.12661,-116.04875,-219.15,UG-S   ,WR ,0.5,V,       
205,Nougat         ,Ringtail               ,1961,DEC,17,NTS-YF ,37.04317,-116.02531,-362.99,UG-S   ,WR ,20,V,<10 Ci 
206,Nougat         ,Feather                ,1961,DEC,22,NTS-RM ,37.19494,-116.20828,-247.5,UG-T   ,WR ,0.15,V,380 Ci 
207,Nougat         ,Stoat                  ,1962,JAN,9,NTS-YF ,37.04464,-116.03506,-302.33,UG-S   ,WR ,5.1,V,8 Ci   
208,Nougat         ,Agouti                 ,1962,JAN,18,NTS-YF ,37.04725,-116.03436,-260.95,UG-S   ,WR ,6.4, ,       
209,Nougat         ,Dormouse               ,1962,JAN,30,NTS-YF ,37.04683,-116.03947,-363.14,UG-S   ,WR ,10,V,       
210,Nougat         ,Stillwater             ,1962,FEB,8,NTS-YF ,37.12725,-116.05267,-181.36,UG-S   ,WR ,3.07,V,       
211,Nougat         ,Armadillo              ,1962,FEB,9,NTS-YF ,37.04358,-116.03894,-239.69,UG-S   ,WR ,7.1,V,<120 Ci
212,Nougat         ,Hard Hat               ,1962,FEB,15,NTS-15 ,37.22500,-116.05800,-287.43,UG-S   ,WE ,5.7,V,       
213,Nougat         ,Chinchilla I           ,1962,FEB,19,NTS-YF ,37.04906,-116.02953,-150.08,UG-S   ,WR ,1.9,V,2 Ci   
214,Nougat         ,Codsaw                 ,1962,FEB,19,NTS-YF ,37.12744,-116.03711,-212.14,UG-S   ,WR ,2,V,       
